sentence_id,words,labels
39,thin,B-PHYSICAL_QUALITY
39,slices,O
39,),O
39,3,B-QUANTITY
39,fresh,B-PHYSICAL_QUALITY
39,basil,B-FOOD
39,leaves,B-UNIT
39,1,B-QUANTITY
39,tablespoon,B-UNIT
39,butter,B-FOOD
40,3,B-QUANTITY
40,tablespoons,B-UNIT
40,kosher,B-PHYSICAL_QUALITY
40,salt,B-FOOD
40,(,O
40,must,O
40,be,O
40,kosher,O
40,!,O
40,),O
40,1,B-QUANTITY
40,1/2,I-QUANTITY
40,tablespoons,B-UNIT
40,brown,B-COLOR
40,sugar,B-FOOD
40,1,B-QUANTITY
40,orange,B-FOOD
40,zested,B-PROCESS
40,1,B-QUANTITY
40,teaspoon,B-UNIT
40,black,B-COLOR
40,pepper,B-FOOD
40,1,B-QUANTITY
40,tablespoon,B-UNIT
40,fresh,B-PHYSICAL_QUALITY
40,thyme,B-FOOD
40,leaves,I-FOOD
40,12,B-QUANTITY
40,pounds,B-UNIT
40,turkey,B-FOOD
40,(,O
40,completely,B-PROCESS
40,defrosted,I-PROCESS
40,),O
41,1,B-QUANTITY
41,box,B-UNIT
41,cake,B-FOOD
41,mix,I-FOOD
41,(,O
41,prepared,B-PROCESS
41,per,I-PROCESS
41,package,I-PROCESS
41,instructions,I-PROCESS
41,),O
41,8,B-QUANTITY
41,ounces,B-UNIT
41,cream,B-FOOD
41,cheese,I-FOOD
41,(,O
41,type,O
41,cake,B-PHYSICAL_QUALITY
41,icing,I-PHYSICAL_QUALITY
41,),O
41,1,B-QUANTITY
41,bag,B-UNIT
41,chocolates,B-FOOD
41,(,O
41,white,B-COLOR
41,melting,B-PHYSICAL_QUALITY
41,),O
41,candy,B-FOOD
41,sprinkles,I-FOOD
42,1,O
42,cup,O
42,all,O
42,purpose,O
42,flour,O
42,1,O
42,1/2,O
42,teaspoons,O
42,baking,O
42,powder,O
42,1,O
42,cup,O
42,butter,O
42,(,O
42,softened,O
42,),O
42,1,O
42,cup,O
42,confectioners,O
42,',O
42,sugar,O
42,2,O
42,eggs,O
42,(,O
42,room,O
42,temperature,O
42,),O
42,1,O
42,teaspoon,O
42,vanilla,O
42,extract,O
42,1/2,O
42,cup,O
42,milk,O
42,(,O
42,room,O
42,temperature,O
42,),O
43,1,O
43,cup,O
43,mayonnaise,O
43,4,B-QUANTITY
43,green,B-COLOR
43,onions,B-FOOD
43,(,O
43,chopped,B-PROCESS
43,),O
43,6,B-QUANTITY
43,ounces,B-UNIT
43,cheddar,B-FOOD
43,cheese,I-FOOD
43,(,O
43,shredded,B-PROCESS
43,),O
43,12,B-QUANTITY
43,ounces,B-UNIT
43,bacon,B-FOOD
43,(,O
43,cooked,B-PROCESS
43,&,O
43,crubled,B-PROCESS
43,),O
43,3,B-QUANTITY
43,ounces,B-UNIT
43,slivered,B-PROCESS
43,almonds,B-FOOD
44,6,B-QUANTITY
44,tablespoons,B-UNIT
44,butter,B-FOOD
44,(,O
44,melted,B-PROCESS
44,),O
44,3,B-QUANTITY
44,cups,B-UNIT
44,powdered,B-PHYSICAL_QUALITY
44,sugar,B-FOOD
44,2,B-QUANTITY
44,teaspoons,B-UNIT
44,vanilla,B-FOOD
44,3,B-QUANTITY
44,tablespoons,B-UNIT
44,heavy,B-FOOD
44,cream,I-FOOD
44,(,O
44,{,O
44,can,O
44,substitute,O
44,milk,B-POSSIBLE_SUBSTITUTE
44,},O
44,),O
45,1,B-QUANTITY
45,tablespoon,B-UNIT
45,butter,B-FOOD
45,or,O
45,1,B-QUANTITY
45,tablespoon,B-UNIT
45,margarine,B-FOOD
45,4,B-QUANTITY
45,boneless,B-PHYSICAL_QUALITY
45,skinless,B-PHYSICAL_QUALITY
45,chicken,B-FOOD
45,breast,B-PART
45,halves,I-PART
45,1,B-QUANTITY
45,(,O
45,6,B-QUANTITY
45,ounce,B-UNIT
45,),O
45,box,B-UNIT
45,chicken,B-TRADE_NAME
45,flavor,I-TRADE_NAME
45,stuffing,I-TRADE_NAME
45,mix,I-TRADE_NAME
45,1,B-QUANTITY
45,(,O
45,10,B-QUANTITY
45,3/4,I-QUANTITY
45,ounce,B-UNIT
45,),O
45,can,B-UNIT
45,mushroom,B-FOOD
45,soup,I-FOOD
45,or,O
45,(,O
45,10,B-QUANTITY
45,3/4,I-QUANTITY
45,ounce,B-UNIT
45,),O
45,can,B-UNIT
45,98,B-DIET
45,%,I-DIET
45,fat-free,I-DIET
45,cream,B-FOOD
45,of,I-FOOD
45,mushroom,I-FOOD
45,soup,I-FOOD
45,1⁄2,B-QUANTITY
45,cup,B-UNIT
45,milk,B-FOOD
45,1⁄2,B-QUANTITY
45,cup,B-UNIT
45,shredded,B-PROCESS
45,cheddar,B-FOOD
45,cheese,I-FOOD
45,2,B-QUANTITY
45,cups,B-UNIT
45,cooked,B-PROCESS
45,vegetables,B-FOOD
46,2,B-QUANTITY
46,eggs,B-FOOD
46,(,O
46,at,O
46,room,B-PHYSICAL_QUALITY
46,temperature,I-PHYSICAL_QUALITY
46,),O
46,salt,B-FOOD
46,pepper,B-FOOD
46,1,B-QUANTITY
46,tablespoon,B-UNIT
46,clarified,B-FOOD
46,butter,I-FOOD
46,chives,B-FOOD
46,(,O
46,Pinch,B-UNIT
46,of,I-UNIT
46,chopped,B-PROCESS
46,",",O
46,for,B-PURPOSE
46,garnish,I-PURPOSE
46,",",O
46,optional,O
46,),O
47,1,B-QUANTITY
47,package,B-UNIT
47,chocolate,B-FOOD
47,cake,I-FOOD
47,mix,I-FOOD
47,¾,B-QUANTITY
47,cup,B-UNIT
47,marshmallow,B-FOOD
47,¾,B-QUANTITY
47,cup,B-UNIT
47,graham,B-FOOD
47,cracker,I-FOOD
47,",",O
47,crushed,B-PROCESS
47,½,B-QUANTITY
47,cup,B-UNIT
47,oil,B-FOOD
47,2,B-QUANTITY
47,eggs,B-FOOD
48,3,O
48,quarts,O
48,popped,O
48,popcorn,O
48,",",O
48,remove,O
48,unpopped,O
48,kernels,O
48,3⁄4,O
48,cup,O
48,butter,O
48,1⁄4,O
48,cup,O
48,vegetable,O
48,oil,O
48,1,O
48,(,O
48,16,O
48,ounce,O
48,),O
48,bag,O
48,miniature,O
48,marshmallows,O
48,1,O
48,(,O
48,8,O
48,ounce,O
48,),O
48,container,O
48,roasted,O
48,unsalted,O
48,peanuts,O
48,1,O
48,(,O
48,16,O
48,ounce,O
48,),O
48,bag,O
48,M,O
48,&,O
48,M,O
48,'s,O
48,plain,O
48,chocolate,O
48,candy,O
48,(,O
48,I,O
48,use,O
48,orange,O
48,and,O
48,black,O
48,candy,O
48,corn,O
48,for,O
48,Halloween,O
48,and,O
48,no,O
48,nuts,O
48,.,O
48,),O
49,1,B-UNIT
49,onion,B-FOOD
49,(,O
49,medium,B-PHYSICAL_QUALITY
49,",",O
49,sliced,B-PROCESS
49,),O
49,1,B-QUANTITY
49,apple,B-FOOD
49,(,O
49,medium,B-PHYSICAL_QUALITY
49,",",O
49,sliced,B-PROCESS
49,),O
49,1,B-QUANTITY
49,head,B-UNIT
49,red,B-COLOR
49,cabbage,B-FOOD
49,(,O
49,shredded,B-PROCESS
49,),O
49,1/3,B-QUANTITY
49,cup,B-UNIT
49,sugar,B-FOOD
49,1/3,B-QUANTITY
49,cup,B-UNIT
49,white,B-COLOR
49,vinegar,B-FOOD
49,1/2,B-QUANTITY
49,teaspoon,B-UNIT
49,salt,B-FOOD
49,1/4,B-QUANTITY
49,teaspoon,B-UNIT
49,pepper,B-FOOD
50,2,B-QUANTITY
50,pounds,B-UNIT
50,flank,B-FOOD
50,steak,I-FOOD
50,1,B-QUANTITY
50,lime,B-FOOD
50,3,B-QUANTITY
50,tablespoons,B-UNIT
50,steak,B-FOOD
50,seasoning,I-FOOD
50,(,O
50,Canadian,B-EXAMPLE
50,),O
50,2,B-QUANTITY
50,tablespoons,B-UNIT
50,olive,B-FOOD
50,oil,I-FOOD
51,3/4,B-QUANTITY
51,cup,B-UNIT
51,arrowroot,B-FOOD
51,powder,I-FOOD
51,1,B-QUANTITY
51,1/2,I-QUANTITY
51,cups,B-UNIT
51,vegan,B-DIET
51,milk,B-FOOD
51,(,O
51,almond,B-EXAMPLE
51,or,O
51,coconut,B-EXAMPLE
51,),O
51,1,B-QUANTITY
51,tablespoon,B-UNIT
51,baking,B-FOOD
51,powder,I-FOOD
51,1/4,B-QUANTITY
51,teaspoon,B-UNIT
51,sea,B-FOOD
51,salt,I-FOOD
51,4,B-QUANTITY
51,eggs,B-FOOD
51,2,B-QUANTITY
51,tablespoons,B-UNIT
51,coconut,B-FOOD
51,oil,I-FOOD
51,(,O
51,melted,B-PROCESS
51,",",O
51,+,O
51,more,B-QUANTITY
51,for,B-PURPOSE
51,cooking,I-PURPOSE
51,),O
51,3,B-QUANTITY
51,drops,B-UNIT
51,liquid,B-PHYSICAL_QUALITY
51,stevia,B-FOOD
51,(,O
51,optional,O
51,),O
52,8,B-QUANTITY
52,slices,B-UNIT
52,whole,B-FOOD
52,grain,I-FOOD
52,bread,I-FOOD
52,8,B-QUANTITY
52,slices,B-UNIT
52,provolone,B-FOOD
52,cheese,I-FOOD
52,2,B-QUANTITY
52,tablespoons,B-UNIT
52,Tabasco,B-FOOD
52,4,B-QUANTITY
52,tablespoons,B-UNIT
52,pesto,B-FOOD
52,sauce,I-FOOD
52,4,B-QUANTITY
52,ounces,B-UNIT
52,spinach,B-FOOD
52,(,O
52,fresh,B-PHYSICAL_QUALITY
52,organic,B-DIET
52,),O
52,2,B-QUANTITY
52,tablespoons,B-UNIT
52,olive,B-FOOD
52,oil,I-FOOD
53,1,B-QUANTITY
53,3⁄4,I-QUANTITY
53,cups,B-UNIT
53,crushed,B-PROCESS
53,graham,B-FOOD
53,cracker,I-FOOD
53,crumbs,I-FOOD
53,1⁄3,B-QUANTITY
53,cup,B-UNIT
53,sugar,B-FOOD
53,1⁄4,B-QUANTITY
53,cup,B-UNIT
53,melted,B-PROCESS
53,butter,B-FOOD
53,2,B-QUANTITY
53,cups,B-UNIT
53,whipped,B-FOOD
53,dream,I-FOOD
53,whipped,I-FOOD
53,topping,I-FOOD
53,(,O
53,1,B-QUANTITY
53,envelope,B-UNIT
53,),O
53,1⁄2,B-QUANTITY
53,teaspoon,B-UNIT
53,vanilla,B-FOOD
53,1,B-QUANTITY
53,(,O
53,8,B-QUANTITY
53,ounce,B-UNIT
53,),O
53,package,B-UNIT
53,cream,B-FOOD
53,cheese,I-FOOD
53,",",O
53,softened,B-PROCESS
53,1,B-QUANTITY
53,(,O
53,28,B-QUANTITY
53,ounce,B-UNIT
53,),O
53,can,B-UNIT
53,cherry,B-FOOD
53,pie,I-FOOD
53,filling,I-FOOD
54,9,B-QUANTITY
54,ounces,B-UNIT
54,semi-sweet,B-TASTE
54,chocolate,B-FOOD
54,chips,I-FOOD
54,1,B-QUANTITY
54,1⁄2,I-QUANTITY
54,cups,B-UNIT
54,heavy,B-FOOD
54,cream,I-FOOD
54,",",O
54,plus,O
54,additional,O
54,",",O
54,lightly,B-PROCESS
54,whipped,I-PROCESS
54,",",O
54,for,B-PURPOSE
54,serving,I-PURPOSE
54,6,B-QUANTITY
54,tablespoons,B-UNIT
54,unsalted,B-TASTE
54,butter,B-FOOD
54,3,B-QUANTITY
54,large,B-PHYSICAL_QUALITY
54,eggs,B-FOOD
54,1,B-QUANTITY
54,teaspoon,B-UNIT
54,vanilla,B-FOOD
54,extract,I-FOOD
54,kosher,B-FOOD
54,salt,I-FOOD
54,raspberries,B-FOOD
54,",",O
54,for,B-PURPOSE
54,serving,I-PURPOSE
55,1,B-QUANTITY
55,slice,B-UNIT
55,fresh,B-PHYSICAL_QUALITY
55,ginger,B-FOOD
55,1.5,B-QUANTITY
55,ounces,B-UNIT
55,rum,B-FOOD
55,(,O
55,Appleton,B-TRADE_NAME
55,Estate,I-TRADE_NAME
55,Reserve,I-TRADE_NAME
55,),O
55,2,B-QUANTITY
55,ounces,B-UNIT
55,pineapple,B-FOOD
55,juice,I-FOOD
55,0.5,B-QUANTITY
55,ounces,B-UNIT
55,simple,B-FOOD
55,syrup,I-FOOD
55,(,O
55,one,B-FOOD
55,part,I-FOOD
55,sugar,I-FOOD
55,",",I-FOOD
55,one,I-FOOD
55,part,I-FOOD
55,water,I-FOOD
55,),O
55,1,B-QUANTITY
55,dash,B-UNIT
55,Angostura,B-FOOD
55,bitters,I-FOOD
56,8,B-QUANTITY
56,ounces,B-UNIT
56,unsweetened,B-TASTE
56,chocolate,B-FOOD
56,(,O
56,roughly,B-PROCESS
56,chopped,I-PROCESS
56,),O
56,4,B-QUANTITY
56,ounces,B-UNIT
56,semi-sweet,B-TASTE
56,chocolate,B-FOOD
56,(,O
56,roughly,B-PROCESS
56,chopped,I-PROCESS
56,),O
56,1,B-QUANTITY
56,1/3,I-QUANTITY
56,cups,B-UNIT
56,sugar,B-FOOD
56,1,B-QUANTITY
56,cup,B-UNIT
56,butter,B-FOOD
56,5,B-QUANTITY
56,eggs,B-FOOD
56,1,B-QUANTITY
56,pinch,B-UNIT
56,salt,B-FOOD
56,1,B-QUANTITY
56,teaspoon,B-UNIT
56,vanilla,B-FOOD
57,4,B-QUANTITY
57,stalks,B-UNIT
57,rhubarb,B-FOOD
57,",",O
57,chopped,B-PROCESS
57,1,B-QUANTITY
57,cup,B-UNIT
57,sugar,B-FOOD
57,1,B-QUANTITY
57,cup,B-UNIT
57,water,B-FOOD
57,club,B-TRADE_NAME
57,soda,I-TRADE_NAME
58,2,B-QUANTITY
58,tablespoons,B-UNIT
58,avocado,B-FOOD
58,oil,I-FOOD
58,3,B-QUANTITY
58,pounds,B-UNIT
58,top,B-FOOD
58,sirloin,I-FOOD
58,steak,I-FOOD
58,(,O
58,cut,B-PROCESS
58,into,I-PROCESS
58,1.5,I-PROCESS
58,inch,I-PROCESS
58,cubes,I-PROCESS
58,),O
58,1,B-QUANTITY
58,teaspoon,B-UNIT
58,kosher,B-FOOD
58,salt,I-FOOD
58,1/2,B-QUANTITY
58,teaspoon,B-UNIT
58,garlic,B-FOOD
58,powder,I-FOOD
58,1/4,B-QUANTITY
58,teaspoon,B-UNIT
58,black,B-COLOR
58,pepper,B-FOOD
58,2,B-QUANTITY
58,tablespoons,B-UNIT
58,Worcestershire,B-FOOD
58,sauce,I-FOOD
59,2,O
59,cups,O
59,raspberry,O
59,sorbet,O
59,(,O
59,I,O
59,used,O
59,President,O
59,'s,O
59,Choice,O
59,fat,O
59,free,O
59,raspberry,O
59,gelato,O
59,and,O
59,it,O
59,worked,O
59,great,O
59,),O
59,or,O
59,2,O
59,cups,O
59,sherbet,O
59,(,O
59,I,O
59,used,O
59,President,O
59,'s,O
59,Choice,O
59,fat,O
59,free,O
59,raspberry,O
59,gelato,O
59,and,O
59,it,O
59,worked,O
59,great,O
59,),O
59,1,O
59,cup,O
59,cold,O
59,milk,O
59,1,O
59,(,O
59,106,O
59,g,O
59,),O
59,package,O
59,instant,O
59,vanilla,O
59,pudding,O
59,(,O
59,or,O
59,try,O
59,chocolate,O
59,for,O
59,an,O
59,extra,O
59,special,O
59,treat,O
59,!,O
59,),O
59,3,O
59,cups,O
59,Cool,O
59,Whip,O
59,",",O
59,thawed,O
59,1,O
59,cup,O
59,raspberries,O
60,1,B-QUANTITY
60,1⁄4,I-QUANTITY
60,ounces,B-UNIT
60,sauza,B-TRADE_NAME
60,hornitos,B-FOOD
60,tequila,I-FOOD
60,3⁄4,B-QUANTITY
60,ounce,B-UNIT
60,triple,B-FOOD
60,sec,I-FOOD
60,1⁄2,B-QUANTITY
60,ounce,B-UNIT
60,simple,B-FOOD
60,syrup,I-FOOD
60,1,B-QUANTITY
60,ounce,B-UNIT
60,pom,B-TRADE_NAME
60,wonderful,I-TRADE_NAME
60,pomegranate,B-FOOD
60,juice,I-FOOD
60,4,B-QUANTITY
60,ounces,B-UNIT
60,sweet,B-TASTE
60,and,I-TASTE
60,sour,I-TASTE
60,sauce,B-FOOD
61,2,B-QUANTITY
61,teaspoons,B-UNIT
61,butter,B-FOOD
61,2,B-QUANTITY
61,tablespoons,B-UNIT
61,fully,B-PROCESS
61,cooked,I-PROCESS
61,ham,B-FOOD
61,(,O
61,chopped,B-PROCESS
61,),O
61,1,B-QUANTITY
61,tablespoon,B-UNIT
61,chopped,B-PROCESS
61,bell,B-FOOD
61,pepper,I-FOOD
61,(,O
61,finely,B-PROCESS
61,),O
61,1,B-QUANTITY
61,tablespoon,B-UNIT
61,finely,B-PROCESS
61,chopped,I-PROCESS
61,onion,B-FOOD
61,2,B-QUANTITY
61,eggs,B-FOOD
61,(,O
61,beaten,B-PROCESS
61,),O
61,1/4,B-QUANTITY
61,cup,B-UNIT
61,cheddar,B-FOOD
61,cheese,I-FOOD
61,(,O
61,optional,O
61,),O
62,1,B-QUANTITY
62,cup,B-UNIT
62,blood,B-FOOD
62,orange,I-FOOD
62,juice,I-FOOD
62,",",O
62,squeezed,B-PROCESS
62,with,I-PROCESS
62,pulp,I-PROCESS
62,3,B-QUANTITY
62,tablespoons,B-UNIT
62,lemon,B-FOOD
62,juice,I-FOOD
62,2,B-QUANTITY
62,tablespoons,B-UNIT
62,key,B-FOOD
62,lime,I-FOOD
62,juice,I-FOOD
62,2,B-QUANTITY
62,tablespoons,B-UNIT
62,agave,B-FOOD
62,syrup,I-FOOD
62,artificial,I-FOOD
62,sweetener,I-FOOD
62,2,B-QUANTITY
62,cups,B-UNIT
62,Grand,B-TRADE_NAME
62,Marnier,I-TRADE_NAME
62,2,B-QUANTITY
62,cups,B-UNIT
62,sauza,B-TRADE_NAME
62,silver,B-FOOD
62,tequila,I-FOOD
62,12,B-QUANTITY
62,(,O
62,1/4,B-QUANTITY
62,inch,B-UNIT
62,),O
62,thick,B-UNIT
62,slices,I-UNIT
62,blood,B-FOOD
62,oranges,I-FOOD
63,1,B-QUANTITY
63,(,O
63,2,B-QUANTITY
63,1/8,I-QUANTITY
63,ounce,B-UNIT
63,),O
63,box,B-UNIT
63,frozen,B-FOOD
63,miniature,I-FOOD
63,phyllo,I-FOOD
63,cups,I-FOOD
63,2⁄3,B-QUANTITY
63,cup,B-UNIT
63,chopped,B-PROCESS
63,mixed,B-FOOD
63,nuts,I-FOOD
63,(,O
63,I,O
63,picked,O
63,through,O
63,and,O
63,left,O
63,out,O
63,the,O
63,peanuts,O
63,.,O
63,),O
63,1,B-QUANTITY
63,-2,I-QUANTITY
63,teaspoon,B-UNIT
63,sugar,B-FOOD
63,1⁄4,B-QUANTITY
63,cup,B-UNIT
63,honey,B-FOOD
63,1,B-QUANTITY
63,teaspoon,B-UNIT
63,water,B-FOOD
64,3⁄4,B-QUANTITY
64,cup,B-UNIT
64,unsalted,B-TASTE
64,butter,B-FOOD
64,",",O
64,plus,O
64,more,O
64,for,B-PURPOSE
64,bowl,I-PURPOSE
64,and,I-PURPOSE
64,pan,I-PURPOSE
64,12,B-QUANTITY
64,cups,B-UNIT
64,Fruit,B-TRADE_NAME
64,Loops,I-TRADE_NAME
64,cereal,B-FOOD
64,(,O
64,from,O
64,one,O
64,12-ounce,O
64,box,O
64,),O
64,2,B-QUANTITY
64,(,O
64,10,B-QUANTITY
64,1/2,I-QUANTITY
64,ounce,B-UNIT
64,),O
64,bags,B-UNIT
64,mini,B-PHYSICAL_QUALITY
64,marshmallows,B-FOOD
64,1,B-QUANTITY
64,teaspoon,B-UNIT
64,kosher,B-FOOD
64,salt,I-FOOD
64,1,B-QUANTITY
64,teaspoon,B-UNIT
64,pure,B-PHYSICAL_QUALITY
64,vanilla,B-FOOD
64,extract,I-FOOD
64,or,O
64,1,B-QUANTITY
64,teaspoon,B-UNIT
64,vanilla,B-FOOD
64,bean,I-FOOD
64,paste,I-FOOD
64,cold,B-PHYSICAL_QUALITY
64,milk,B-FOOD
64,(,O
64,for,B-PURPOSE
64,serving,I-PURPOSE
64,),O
65,2,B-QUANTITY
65,tablespoons,B-UNIT
65,oil,B-FOOD
65,(,O
65,divided,B-PROCESS
65,),O
65,12,B-QUANTITY
65,ounces,B-UNIT
65,portobello,B-FOOD
65,mushrooms,I-FOOD
65,(,O
65,cut,B-PROCESS
65,into,I-PROCESS
65,1/2-inch,I-PROCESS
65,strips,I-PROCESS
65,),O
65,1,B-QUANTITY
65,onion,B-FOOD
65,(,O
65,medium,B-PHYSICAL_QUALITY
65,",",O
65,cut,B-PROCESS
65,into,I-PROCESS
65,thin,I-PROCESS
65,strips,I-PROCESS
65,),O
65,1,B-QUANTITY
65,bell,B-FOOD
65,pepper,I-FOOD
65,(,O
65,medium,B-PHYSICAL_QUALITY
65,",",O
65,cut,B-PROCESS
65,into,I-PROCESS
65,thin,I-PROCESS
65,strips,I-PROCESS
65,),O
65,1/4,B-QUANTITY
65,cup,B-UNIT
65,water,B-FOOD
65,1,B-QUANTITY
65,package,B-UNIT
65,fajita,B-FOOD
65,seasoning,I-FOOD
65,mix,I-FOOD
65,(,O
65,McCormick®,B-TRADE_NAME
65,Organics,I-TRADE_NAME
65,),O
65,8,B-QUANTITY
65,tortillas,B-FOOD
65,(,O
65,6-inch,B-PHYSICAL_QUALITY
65,",",O
65,warmed,B-PROCESS
65,),O
66,2,B-QUANTITY
66,slices,B-UNIT
66,sourdough,B-FOOD
66,bread,I-FOOD
66,3,B-QUANTITY
66,eggs,B-FOOD
66,",",O
66,scrambled,B-PROCESS
66,1,B-QUANTITY
66,tablespoon,B-UNIT
66,fresh,B-PHYSICAL_QUALITY
66,chives,B-FOOD
66,",",O
66,chopped,B-PROCESS
66,2,B-QUANTITY
66,slices,B-UNIT
66,ham,B-FOOD
66,3,B-QUANTITY
66,slices,B-UNIT
66,provolone,B-FOOD
66,cheese,I-FOOD
67,1,B-QUANTITY
67,1⁄4,I-QUANTITY
67,cups,B-UNIT
67,finely,B-PROCESS
67,diced,I-PROCESS
67,cooked,B-FOOD
67,ham,I-FOOD
67,1⁄2,B-QUANTITY
67,cup,B-UNIT
67,shredded,B-PROCESS
67,parmesan,B-FOOD
67,cheese,B-FOOD
67,(,O
67,or,O
67,Gouda,B-FOOD
67,),O
67,1⁄4,B-QUANTITY
67,cup,B-UNIT
67,sun-dried,B-FOOD
67,tomato,I-FOOD
67,packed,I-FOOD
67,in,I-FOOD
67,oil,I-FOOD
67,",",O
67,drained,B-PROCESS
67,and,O
67,chopped,B-PROCESS
67,2,B-QUANTITY
67,tablespoons,B-UNIT
67,sour,B-FOOD
67,cream,I-FOOD
67,4,B-QUANTITY
67,medium,B-PHYSICAL_QUALITY
67,green,B-COLOR
67,onions,B-FOOD
67,",",O
67,chopped,B-PROCESS
67,2,B-QUANTITY
67,packages,B-UNIT
67,frozen,B-FOOD
67,puff,I-FOOD
67,pastry,I-FOOD
67,",",O
67,thawed,B-PROCESS
68,4,B-QUANTITY
68,boneless,B-PHYSICAL_QUALITY
68,pork,B-FOOD
68,chops,I-FOOD
68,(,O
68,regular-thick,B-PHYSICAL_QUALITY
68,cut,I-PHYSICAL_QUALITY
68,",",O
68,not,B-PHYSICAL_QUALITY
68,thin-,I-PHYSICAL_QUALITY
68,bone-in,B-PHYSICAL_QUALITY
68,also,O
68,works,O
68,),O
68,14.5,B-QUANTITY
68,ounces,B-UNIT
68,low,B-PHYSICAL_QUALITY
68,sodium,I-PHYSICAL_QUALITY
68,chicken,B-FOOD
68,broth,I-FOOD
68,1,B-QUANTITY
68,packet,B-UNIT
68,seasoning,B-FOOD
68,(,O
68,onion,B-FOOD
68,soup,I-FOOD
68,),O
68,3,B-QUANTITY
68,tablespoons,B-UNIT
68,cornstarch,B-FOOD
68,1/4,B-QUANTITY
68,cup,B-UNIT
68,water,B-FOOD
69,16,B-QUANTITY
69,ounces,B-UNIT
69,flour,B-FOOD
69,4,B-QUANTITY
69,ounces,B-UNIT
69,sugar,B-FOOD
69,4,B-QUANTITY
69,ounces,B-UNIT
69,butter,B-FOOD
69,1,B-QUANTITY
69,banana,B-FOOD
69,(,O
69,mashed,B-PROCESS
69,up,I-PROCESS
69,or,O
69,cut,B-PROCESS
69,up,I-PROCESS
69,),O
69,1,B-QUANTITY
69,teaspoon,B-UNIT
69,vanilla,B-FOOD
69,essence,I-FOOD
70,1,B-QUANTITY
70,avocado,B-FOOD
70,",",O
70,diced,B-PROCESS
70,1,B-QUANTITY
70,cup,B-UNIT
70,cherry,B-FOOD
70,tomato,I-FOOD
70,",",O
70,finely,B-PROCESS
70,chopped,I-PROCESS
70,¼,B-QUANTITY
70,medium,B-PHYSICAL_QUALITY
70,red,B-COLOR
70,onion,B-FOOD
70,",",O
70,thinly,B-PROCESS
70,sliced,I-PROCESS
70,½,B-QUANTITY
70,lime,B-FOOD
70,",",O
70,juiced,B-PROCESS
70,salt,B-FOOD
70,",",O
70,to,B-QUANTITY
70,taste,I-QUANTITY
70,2,B-QUANTITY
70,tablespoons,B-UNIT
70,fresh,B-PHYSICAL_QUALITY
70,parsley,B-FOOD
70,",",O
70,chopped,B-PROCESS
71,8,B-QUANTITY
71,-10,I-QUANTITY
71,ounces,B-UNIT
71,double-strong,B-PHYSICAL_QUALITY
71,coffee,B-FOOD
71,",",O
71,cold,B-PHYSICAL_QUALITY
71,(,O
71,I,O
71,prefer,O
71,half-caf,B-EXAMPLE
71,or,O
71,half,B-EXAMPLE
71,decaf,I-EXAMPLE
71,and,O
71,half,B-EXAMPLE
71,dark,I-EXAMPLE
71,roast,I-EXAMPLE
71,),O
71,1,B-QUANTITY
71,-2,I-QUANTITY
71,tablespoon,B-UNIT
71,milk,B-FOOD
71,or,O
71,1,B-QUANTITY
71,-2,I-QUANTITY
71,tablespoon,B-UNIT
71,cream,B-FOOD
71,",",O
71,to,B-PURPOSE
71,taste,I-PURPOSE
71,1,B-QUANTITY
71,(,O
71,1,B-QUANTITY
71,g,B-UNIT
71,),O
71,packet,B-UNIT
71,Splenda,B-TRADE_NAME
71,sugar,B-FOOD
71,substitute,I-FOOD
71,",",O
71,to,B-PURPOSE
71,taste,I-PURPOSE
71,(,O
71,or,B-QUANTITY
71,more,I-QUANTITY
71,",",O
71,or,O
71,equivalent,O
71,in,O
71,preferred,O
71,sweetener,O
71,),O
71,1⁄2,B-QUANTITY
71,teaspoon,B-UNIT
71,vanilla,B-FOOD
71,extract,I-FOOD
71,ice,B-FOOD
72,3,B-QUANTITY
72,tablespoons,B-UNIT
72,cake,B-FOOD
72,mix,I-FOOD
72,(,O
72,regular,B-DIET
72,or,O
72,sugar,B-DIET
72,free,I-DIET
72,),O
72,1,B-QUANTITY
72,tablespoon,B-UNIT
72,pumpkin,B-FOOD
72,puree,I-FOOD
72,1,B-QUANTITY
72,tablespoon,B-UNIT
72,water,B-FOOD
72,1/2,B-QUANTITY
72,teaspoon,B-UNIT
72,pumpkin,B-FOOD
72,pie,I-FOOD
72,spice,I-FOOD
73,1,B-QUANTITY
73,(,O
73,3,B-QUANTITY
73,lb,B-UNIT
73,),O
73,box,B-UNIT
73,of,O
73,morton,B-TRADE_NAME
73,kosher,B-FOOD
73,salt,I-FOOD
73,4,B-QUANTITY
73,-6,I-QUANTITY
73,lbs,B-UNIT
73,prime,B-FOOD
73,rib,I-FOOD
73,roast,I-FOOD
74,1,B-QUANTITY
74,ounce,B-UNIT
74,vodka,B-FOOD
74,2,B-QUANTITY
74,ounces,B-UNIT
74,cream,B-FOOD
74,(,O
74,Irish,B-FOOD
74,),O
74,4,B-QUANTITY
74,ounces,B-UNIT
74,espresso,B-FOOD
74,(,O
74,prepared,B-PROCESS
74,cold,I-PROCESS
74,),O
75,red,B-COLOR
75,apple,B-FOOD
75,",",O
75,wash,B-PROCESS
75,and,O
75,core,O
75,(,O
75,do,B-PROCESS
75,NOT,I-PROCESS
75,peel,I-PROCESS
75,!,I-PROCESS
75,),O
